사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2022-03,수인선,1873,고색,327,1,"2,105",349,"7,095","1,987","14,615","14,393","12,665","25,346","8,000","3,616","3,449","2,246","3,727","2,549","3,911","2,735","3,751","2,814","3,424","3,084","3,641","3,186","4,875","4,989","11,731","6,938","19,114","9,126","4,974","11,186","6,741","11,346","6,739","4,374","1,757","3,998",667,"3,305",12,"1,638",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,수인선,1874,오목천,5,1,611,24,"3,615","2,424","8,600","3,486","9,763","8,548","5,035","4,487","3,762","3,271","3,972","2,646","4,917","3,415","4,329","4,246","3,561","2,989","4,937","3,426","7,161","5,166","8,386","5,446","6,697","9,488","3,197","5,653","1,774","3,165","1,624","3,066","1,198","4,030",448,"2,564",4,236,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,수인선,1875,어천,1,0,232,2,621,930,"1,032","1,651","1,460","1,862","1,137",879,"1,068",784,"1,058",719,"1,143",867,"1,100",954,780,972,"1,192",949,"1,328","1,345","1,958","1,334","2,576","1,971",965,"1,381",593,724,302,771,197,732,93,450,5,52,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,수인선,1876,야목,0,0,166,2,414,397,"1,142",601,"1,136",570,679,234,518,365,566,275,518,389,544,293,461,304,475,381,640,494,735,577,739,850,313,560,226,249,111,365,103,287,50,205,0,26,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,수인선,1877,사리,0,0,"3,206",185,"8,965","1,272","21,381","2,986","18,535","4,084","9,293","2,229","6,666","2,253","5,763","2,284","5,962","3,188","5,878","4,057","4,546","3,883","4,250","5,260","5,111","7,215","5,555","9,790","5,417","18,326","3,339","12,443","2,114","7,129","1,640","7,939","1,575","6,551",573,"5,076",18,494,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,수인선,1878,달월,0,0,1,23,43,120,97,104,115,313,99,83,57,142,74,80,63,92,77,113,112,85,127,67,228,84,317,99,817,122,145,35,60,34,71,42,16,18,20,30,2,8,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,수인선,1879,월곶,1,0,"1,223",362,"4,226","1,215","9,817","1,808","10,139","2,780","4,745","2,350","3,239","2,719","3,123","3,336","3,558","3,476","3,336","3,138","3,090","3,037","3,354","3,704","3,750","5,007","4,112","6,352","4,804","8,850","2,508","5,370","1,975","3,722","1,666","3,415","1,244","2,953",569,"1,695",3,219,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,수인선,1880,소래포구,2,0,"2,381",421,"5,626","2,055","15,116","3,353","12,009","6,076","6,199","5,160","5,233","5,369","6,082","9,268","6,998","11,816","8,145","9,614","10,371","8,896","11,632","7,659","11,310","8,642","9,263","9,162","7,612","12,288","4,822","8,488","3,643","5,378","3,296","5,094","2,630","4,138","1,333","3,308",15,595,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,수인선,1881,인천논현,4,0,"2,110",596,"5,564","4,139","14,648","8,931","12,280","12,907","6,719","7,727","6,387","5,906","6,691","5,914","7,285","6,621","6,833","7,236","6,810","7,708","7,544","8,149","8,188","10,479","11,103","13,213","12,103","17,589","6,896","10,801","5,967","6,910","5,811","5,635","4,137","4,484","1,948","3,169",8,599,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,수인선,1882,호구포,6,0,"1,715",800,"3,018","4,200","7,011","18,129","7,566","21,564","4,296","3,942","3,515","2,606","3,984","3,067","4,257","3,095","4,163","3,431","4,382","3,436","4,695","3,630","5,393","4,508","13,203","5,861","15,343","7,286","5,001","5,955","6,078","4,079","3,926","3,156","1,825","2,628",952,"2,217",3,409,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,수인선,1883,남동인더스파크,0,0,430,703,927,"3,361","1,271","15,520","1,819","19,540","1,238","3,210","1,242","1,437","1,654","1,434","1,764","1,457","1,690","1,386","2,211","1,243","2,593","1,116","3,500","1,230","11,809","1,437","11,003","1,298","4,140","2,038","4,000","1,187","1,854",603,444,439,150,368,0,33,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,수인선,1884,원인재,31,0,"2,846",655,"6,206","2,043","13,277","4,783","14,286","7,491","7,851","4,226","6,137","4,058","6,058","4,381","6,255","5,288","6,319","5,629","5,695","5,480","5,479","6,972","5,594","8,482","6,279","10,586","6,751","15,197","4,033","10,626","3,810","6,925","2,880","6,548","2,257","5,617","1,521","4,653",7,451,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,수인선,1885,연수,0,0,"2,418",647,"5,958","1,973","14,757","4,230","12,269","10,030","6,004","5,812","5,143","5,102","5,657","4,328","6,181","5,398","6,305","5,928","6,105","5,580","6,083","6,585","7,067","8,522","7,914","11,493","9,806","15,155","4,756","9,187","3,973","6,246","4,323","5,909","3,502","3,671","2,348","2,716",21,698,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,수인선,1886,송도,2,0,"1,647",390,"4,154",973,"8,342","2,411","8,674","3,093","3,727","2,032","3,444","2,181","3,436","2,548","3,872","2,985","3,808","2,723","3,158","2,938","3,577","3,899","3,751","4,697","3,595","6,081","3,240","7,889","1,834","4,915","1,141","2,826","1,071","3,057",800,"2,295",353,"1,671",6,443,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,수인선,1888,인하대,28,0,"2,660",525,"9,003","2,334","21,861","4,184","16,080","13,166","7,767","6,797","7,063","8,886","7,627","6,875","9,048","7,952","8,336","7,896","8,555","8,012","9,816","8,118","13,132","10,264","11,377","15,220","11,425","20,464","6,113","11,434","5,138","8,252","4,755","7,795","4,557","5,481","2,629","4,106",49,960,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,수인선,1889,숭의,7,0,"2,982",690,"5,467","3,216","12,813","7,031","10,044","10,255","5,401","4,573","4,848","3,360","5,408","3,020","5,160","4,000","4,739","4,650","4,694","4,351","5,712","3,993","6,661","5,670","8,467","7,660","7,938","9,791","3,412","6,224","2,131","4,242","1,822","4,704","1,432","2,997",739,"2,112",5,477,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,수인선,1890,신포,3,0,"1,220",226,"1,464",744,"2,954","3,583","2,821","7,702","1,849","2,755","1,539","2,349","1,850","2,129","2,154","2,483","2,366","2,820","2,602","2,541","3,432","2,791","4,295","3,013","4,491","3,017","5,944","4,063","2,490","2,087","2,003","1,266","1,660","1,324","1,234","1,040",483,543,1,122,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,수인선,1891,인천,67,3,657,249,904,"1,088","2,224","2,709","1,741","4,081","1,131","1,581","1,199","1,675","1,312","2,679","1,556","3,347","1,648","2,961","1,804","2,983","1,964","3,626","3,024","3,125","2,932","2,742","2,135","3,669","1,225","2,393",926,"1,751",789,"1,651",471,"1,405",83,851,2,241,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,경강선,1501,판교,7,0,645,5,"2,013","5,521","5,022","11,292","3,426","23,063","2,009","16,653","1,983","7,184","2,627","5,805","2,860","4,580","3,441","4,359","4,306","4,077","6,529","3,667","7,238","4,038","12,651","5,971","18,691","5,286","13,903","3,487","11,319","1,514","7,628","1,359","3,999",911,"1,321",530,2,175,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,경강선,1502,이매,5,0,548,20,"1,495",707,"4,319","1,691","2,893","2,739","1,348","1,404","1,148",892,"1,030",736,"1,071",955,"1,101","1,026","1,127",961,"1,350","1,037","1,581","1,340","2,142","2,206","2,166","2,567","1,195","2,081",866,"1,017",917,845,"1,033",681,298,328,6,89,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,경강선,1503,삼동,1,0,"1,167",108,"3,483",976,"10,605","2,421","10,833","2,285","5,681",965,"3,325",906,"2,418","1,248","2,352","1,368","2,411","1,695","1,823","2,154","1,715","2,589","2,037","3,488","3,251","5,557","2,500","7,694","1,128","7,377",784,"4,217",583,"3,611",396,"2,973",81,"1,230",3,27,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,경강선,1504,경기광주,0,0,"2,302",199,"12,742","1,904","35,933","4,911","34,273","9,703","17,053","3,909","10,717","3,675","9,596","4,153","8,814","4,835","7,963","6,155","6,716","6,721","6,599","8,286","7,663","11,765","9,337","17,635","7,850","30,601","3,943","25,570","2,545","14,721","2,073","12,034","1,146","7,399",419,"5,832",0,13,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,경강선,1505,초월,0,0,"1,108",122,"4,982","1,321","12,398","4,078","13,165","5,124","6,538","1,795","3,729","1,592","3,655","1,603","3,646","2,016","3,448","2,399","2,837","2,509","2,804","3,018","4,078","4,293","4,871","6,022","4,845","10,742","1,685","8,387","1,286","7,023",953,"4,597",512,"3,980",270,"3,094",1,7,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,경강선,1506,곤지암,0,0,615,116,"1,967","1,357","6,287","4,977","5,979","6,119","3,733","2,583","2,551","1,789","2,705","1,817","2,888","2,392","2,569","2,299","2,469","2,233","2,781","2,561","3,452","3,486","6,268","4,496","5,647","4,901","2,265","5,476","1,433","2,911",806,"2,859",384,"1,846",198,"1,382",1,0,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,경강선,1507,신둔도예촌,1,0,518,100,"1,946",404,"5,581","2,283","3,818","4,031","2,483","1,887","1,953","1,236","1,791","1,376","2,307","1,440","2,180","1,463","1,740","1,367","1,728","1,524","3,507","1,899","4,142","3,039","2,855","3,448","1,161","3,557",913,"2,231",606,"2,222",256,"1,623",81,"1,254",0,2,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,경강선,1508,이천,4,0,568,56,"2,311",941,"6,957","5,229","5,534","7,015","4,206","3,696","3,809","2,532","3,754","3,467","3,636","3,096","3,524","3,486","3,363","3,467","3,605","3,585","5,472","4,120","5,478","5,164","6,538","7,256","3,268","5,715","2,585","4,568","2,024","2,379",878,"2,928",333,"1,528",0,422,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,경강선,1509,부발,10,0,681,32,"2,154","1,482","5,663","6,102","4,372","5,104","3,065","1,864","2,433","1,610","3,391","2,151","2,859","2,490","2,714","2,135","3,543","2,317","2,974","2,577","3,615","2,733","5,875","3,820","5,328","3,965","3,761","5,384","2,016","3,222","1,117","3,012",816,"2,530",269,"1,931",4,906,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,경강선,1510,세종대왕릉,1,0,151,1,446,42,934,506,743,548,507,397,497,404,400,531,421,483,473,331,475,512,484,432,494,535,665,564,730,601,204,837,127,367,74,378,30,166,8,236,0,62,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,경강선,1511,여주,46,1,930,4,"2,870",568,"4,925","3,048","4,711","5,632","3,154","4,566","3,215","2,396","3,169","2,816","3,742","3,839","3,638","3,110","4,103","3,036","5,437","2,918","6,232","4,172","6,132","4,143","3,456","4,519","2,621","5,684","1,691","4,062","1,032","2,325",519,"2,384",152,"2,024",1,787,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2511,방화,10,1,"4,243",2,"9,151","3,173","24,005","5,411","21,705","11,454","11,862","5,671","9,201","5,221","8,434","5,583","8,780","6,559","9,019","7,080","9,570","7,475","8,591","8,301","9,027","9,893","8,790","11,113","8,524","19,205","4,186","17,171","2,891","9,709","2,157","9,208","1,769","8,274",564,"5,452",1,962,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2512,개화산,2,0,"3,596",371,"7,059","3,058","19,842","5,596","17,748","11,887","9,551","5,576","6,677","4,467","6,603","4,964","7,063","5,789","7,276","5,652","6,241","5,867","6,526","6,808","7,581","7,681","8,614","9,393","10,643","15,558","4,522","13,435","2,866","8,210","2,258","6,605","1,817","6,781",533,"4,252",2,730,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2513,김포공항,1,0,319,"1,796","1,537","7,794","4,478","13,230","6,359","16,247","6,348","10,511","6,251","10,641","9,296","12,813","9,807","13,114","11,253","14,260","13,090","13,108","13,789","12,967","14,391","13,679","18,295","13,458","22,414","13,201","14,597","8,799","13,129","3,501","13,232","1,762","8,270","1,205","1,338","1,026",25,127,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2514,송정,14,0,"3,154","1,063","6,923","3,874","18,589","6,581","19,270","11,151","12,085","6,454","9,098","5,949","8,407","6,231","8,752","7,453","8,739","7,347","8,108","7,630","8,116","8,122","9,231","10,598","11,520","11,789","11,397","17,875","6,536","13,843","4,544","9,004","3,763","8,230","3,202","7,295","1,423","5,047",6,383,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2515,마곡,2,0,"2,074","1,543","6,509","5,202","21,813","12,178","20,109","44,446","11,231","27,424","9,282","12,234","9,312","9,470","9,821","9,950","10,519","10,787","11,304","10,154","13,010","10,578","16,535","11,570","25,180","14,352","38,163","21,300","15,529","17,341","9,942","9,318","8,682","7,254","6,360","7,917","2,282","4,552",8,517,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2516,발산,1,0,"2,589","2,225","7,783","10,942","22,980","32,161","24,585","99,090","14,981","52,769","16,123","24,719","19,261","22,626","21,682","22,522","22,826","25,936","25,783","23,128","30,251","22,584","36,965","23,712","54,328","27,858","76,551","41,235","33,484","29,641","25,165","14,160","25,808","11,585","22,640","10,020","9,481","5,718",21,760,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2517,우장산,0,0,"5,577",721,"18,142","4,119","50,760","14,851","49,836","21,452","24,455","12,567","18,706","10,714","18,175","11,060","19,131","13,703","19,050","15,572","17,163","16,742","20,247","18,781","23,310","23,479","20,253","28,706","17,513","48,721","10,379","37,506","7,559","21,117","5,999","18,917","5,321","18,530","1,271","10,939",9,842,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2518,화곡,205,1,"20,067","1,526","35,033","9,699","102,733","13,384","128,915","27,529","61,142","20,317","37,583","15,705","34,180","17,376","35,740","20,970","33,762","22,599","28,550","27,611","27,361","33,233","31,141","43,906","33,186","59,107","33,425","108,969","19,097","80,656","13,399","47,539","11,232","41,530","8,879","38,068","3,124","24,259",7,"2,122",1,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2519,까치산,174,0,"21,627","1,473","39,151","8,503","112,555","10,930","137,150","18,155","67,503","15,767","38,975","16,434","34,491","18,697","37,126","22,395","34,889","24,732","29,201","27,938","27,489","39,768","28,607","46,599","27,975","64,026","27,619","112,673","16,760","89,194","12,690","53,425","10,078","47,764","9,142","43,218","3,810","27,849",14,"1,856",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2520,신정(은행정),39,0,"11,233",741,"19,933","3,248","58,955","6,956","68,768","13,445","31,952","7,894","17,829","6,637","14,610","7,163","15,382","8,147","14,550","10,112","11,424","11,089","11,533","15,136","12,163","18,619","13,213","24,556","14,159","43,962","6,798","32,495","4,778","20,293","4,007","19,020","3,676","17,362","1,072","12,079",3,291,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2521,목동,5,0,"6,671","1,118","17,610","5,016","52,609","14,103","62,416","24,909","28,253","18,899","19,730","13,603","18,891","12,412","19,998","14,956","19,059","16,987","17,578","18,633","17,977","20,942","19,973","28,196","22,615","36,984","26,314","70,627","13,920","48,487","11,031","24,858","10,504","23,831","12,421","21,113","3,302","12,357",3,302,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2522,오목교(목동운동장앞),2,0,"4,002","1,550","11,899","8,373","41,911","24,857","48,767","61,079","24,269","46,104","18,263","25,715","19,962","24,605","22,858","26,844","23,937","28,320","24,689","27,314","27,811","28,283","33,575","33,099","40,245","43,920","59,346","65,080","32,181","41,292","32,535","21,211","25,560","17,360","22,335","16,318","5,884","10,196",2,297,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2523,양평,1,0,"1,856",678,"5,748","2,586","21,580","8,439","25,264","34,168","9,857","11,333","6,656","5,203","6,479","4,526","6,698","5,320","6,924","5,698","6,508","5,159","6,973","6,391","7,663","7,347","12,983","11,067","27,953","20,014","7,916","14,505","4,928","8,621","3,841","7,639","2,860","7,621","1,015","4,794",0,134,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2524,영등포구청,0,0,950,512,"1,915","2,019","6,016","5,204","8,473","20,047","4,351","8,966","3,051","3,888","3,539","3,439","3,715","3,474","4,040","3,830","4,115","3,814","4,541","4,025","5,501","4,296","8,106","5,506","17,123","9,048","5,580","4,819","3,499","3,006","3,334","2,861","2,723","2,682","1,032","1,894",0,10,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2525,영등포시장,4,0,"2,466",724,"5,466","4,622","18,268","12,114","26,679","34,133","12,028","19,482","8,850","13,223","9,799","12,139","11,338","13,541","11,671","16,929","12,127","14,099","15,162","12,181","17,971","12,446","23,268","14,922","33,387","26,048","13,848","15,738","9,166","9,680","7,801","9,045","5,750","8,242","2,482","5,743",0,20,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2526,신길,59,0,"1,364",395,"3,344","1,953","12,056","4,270","18,724","12,606","6,984","5,230","3,621","2,399","3,558","2,654","4,102","3,042","3,866","3,454","3,298","3,238","3,501","3,721","4,266","4,543","6,678","8,429","11,632","15,420","3,892","9,654","2,566","6,952","2,495","6,920","2,037","6,971",964,"4,877",1,55,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2527,여의도,1,0,"1,614","2,640","3,485","20,256","9,057","118,897","12,066","190,333","9,686","65,908","9,877","25,209","14,885","23,449","15,195","23,874","18,326","27,224","23,522","21,927","30,637","20,707","40,692","19,668","111,936","23,383","147,091","28,940","60,024","14,083","46,545","7,458","37,862","6,281","24,566","5,572","7,747","5,302",4,586,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2528,여의나루,6,0,919,"1,288","2,139","8,370","4,265","31,705","7,035","55,743","4,080","20,279","3,730","12,852","4,988","12,136","5,799","14,411","6,827","18,431","9,529","20,256","15,086","20,687","22,851","18,874","38,286","18,163","52,270","18,179","26,503","10,022","26,314","5,890","18,179","3,972","11,284","3,233","3,349","2,197",5,113,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2529,마포,25,0,"1,956","1,347","6,795","13,228","21,739","19,114","28,451","64,961","14,849","29,969","11,075","14,446","11,878","13,208","12,721","12,631","14,508","13,635","13,938","12,149","15,311","12,197","20,510","16,082","30,009","21,972","52,693","33,964","20,121","21,194","16,307","10,906","16,078","9,454","12,728","8,131","5,563","5,458",3,360,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2530,공덕,5,0,"1,377",869,"4,873","5,670","19,196","25,558","25,773","68,998","11,943","32,467","9,508","13,567","11,115","11,559","13,027","11,354","13,679","12,555","13,174","11,206","14,289","12,052","18,688","13,895","31,841","21,051","55,437","35,618","20,689","18,859","14,956","10,420","15,319","8,927","12,470","8,222","5,086","5,059",6,377,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2531,애오개,27,0,"2,226",414,"4,552","3,806","15,550","8,747","20,396","24,900","9,868","11,096","6,840","5,830","7,422","4,928","7,651","5,877","7,930","6,769","7,274","6,762","8,793","7,177","9,084","7,572","12,038","10,697","19,322","18,000","6,716","11,308","4,635","7,301","3,551","6,028","3,163","5,956","1,033","3,868",4,"2,138",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2532,충정로(경기대입구),19,0,658,235,"2,016","1,352","5,969","8,278","7,804","29,520","4,234","12,632","3,435","3,695","3,826","3,620","4,204","3,135","4,703","4,109","4,757","3,811","4,830","3,173","5,557","3,641","12,436","4,833","24,565","7,521","6,786","5,303","4,090","3,521","3,574","3,409","2,752","3,367",979,"2,354",2,248,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2533,서대문,11,1,"2,508",975,"5,086","11,451","15,025","57,911","20,713","135,957","14,231","36,490","13,039","17,017","15,591","15,621","16,035","14,882","15,241","18,322","18,270","15,923","23,705","11,474","30,529","12,313","55,399","14,648","97,551","19,874","26,822","12,736","19,353","7,976","16,361","7,844","12,562","6,657","4,112","4,288",3,433,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2534,광화문(세종문화회관),8,0,926,813,"2,731","20,411","7,480","61,333","12,235","204,924","9,605","85,468","10,416","38,038","15,237","36,235","18,554","34,030","25,176","35,745","30,484","30,091","40,022","24,014","51,230","21,805","82,270","27,075","168,909","33,164","60,600","15,959","43,715","7,053","45,124","5,177","27,983","3,955","8,788","2,548",4,114,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2535,종로3가,32,0,725,556,"1,513","4,448","2,487","12,959","3,516","35,822","3,693","27,484","4,873","22,311","8,585","23,821","11,716","24,404","13,956","24,266","16,286","22,432","20,476","19,629","25,590","19,314","34,392","20,248","47,797","23,094","27,972","12,046","24,165","5,207","26,737","3,329","23,241","2,543","11,026","2,220",8,226,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2536,을지로4가,1,0,333,441,615,"5,590","1,236","14,818","2,111","39,073","2,005","16,983","2,692","9,671","4,031","8,611","5,260","7,853","6,268","7,210","7,347","6,942","8,811","5,369","10,772","5,015","21,037","4,276","33,177","4,484","14,047","2,290","7,693","1,110","6,316","1,026","4,432",773,"1,606",663,0,28,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,5호선,2537,동대문역사문화공원(DDP),0,0,139,296,422,"2,616","1,120","8,033","1,720","25,955","1,132","9,193","1,575","3,270","1,830","2,610","1,602","2,344","1,868","2,566","2,524","2,539","2,695","2,159","4,045","2,133","9,143","2,094","17,192","2,631","6,675","1,590","3,433","1,082","2,954",929,"2,271",818,886,695,1,45,0,0,0,0,0,0,2022-04-03 09:20:04
