사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
2020-03,수인선,1878,달월,0,0,2,2,19,121,97,83,79,423,111,88,51,86,50,73,59,64,66,80,91,66,169,43,120,36,556,69,343,85,74,36,27,28,21,19,16,24,8,18,3,8,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,수인선,1879,월곶,2,1,"1,017",240,"2,494","1,149","7,035","2,228","5,291","2,267","2,845","2,066","1,905","1,290","2,089","1,804","2,231","1,669","2,516","1,889","2,394","2,109","2,369","2,269","2,691","2,329","3,215","3,732","3,573","6,888","2,361","4,504","1,775","3,015","1,661","2,790","1,005","2,398",669,"1,721",10,309,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,수인선,1880,소래포구,0,0,"1,798",416,"4,523","1,498","10,594","2,517","8,247","5,375","3,760","3,789","3,122","2,978","3,464","4,112","4,049","5,221","4,691","5,368","5,489","5,207","6,668","4,951","6,392","5,030","6,574","6,256","6,309","8,979","3,876","7,481","2,957","4,827","2,811","3,959","2,466","3,338","1,446","2,488",115,674,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,수인선,1881,인천논현,1,0,"1,652",598,"4,456","3,566","10,476","6,580","9,779","12,570","4,952","7,858","4,301","4,821","4,632","4,432","5,132","5,262","5,337","6,223","5,310","6,000","6,202","6,284","6,682","6,455","9,312","9,452","11,759","13,910","6,964","9,680","6,085","6,100","6,138","4,849","4,785","3,985","2,736","2,349",346,627,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,수인선,1882,호구포,0,0,"1,267",808,"2,657","4,258","4,680","15,304","5,430","14,668","2,998","3,160","2,287","1,747","2,239","1,821","2,804","1,902","2,734","2,139","2,920","2,260","2,996","2,568","3,407","2,811","10,629","3,940","13,718","5,732","4,646","4,515","4,693","2,725","2,959","2,537","1,491","1,992","1,018","1,482",135,377,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,수인선,1883,남동인더스파크,0,0,386,752,783,"3,388",920,"16,551","1,474","17,740","1,053","2,893",854,"1,234","1,018","1,131","1,147",955,"1,208",932,"1,572",880,"2,292",757,"2,438",708,"9,500",859,"12,729","1,226","4,461","1,721","3,592","1,089","2,358",586,563,405,230,219,21,78,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,수인선,1884,원인재,29,7,"2,560",532,"5,416","1,933","10,960","3,727","11,158","5,569","5,931","2,891","3,802","2,550","3,887","2,785","4,248","3,235","4,420","3,758","4,010","4,068","3,989","4,599","4,438","5,314","5,440","7,601","6,073","12,372","3,449","9,135","3,020","6,572","3,039","5,879","2,042","4,482","1,392","3,075",215,967,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,수인선,1885,연수,1,0,"1,681",682,"4,299","2,008","11,742","3,285","8,956","7,378","4,895","4,062","3,511","3,278","3,819","3,347","4,403","3,640","4,626","4,271","4,180","4,310","4,657","4,713","5,011","5,427","5,902","7,756","7,469","12,888","4,509","8,877","3,433","6,576","3,708","4,551","3,771","3,596","2,139","2,625",362,658,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,수인선,1886,송도,2,0,"1,496",184,"3,001","1,015","7,568","1,432","6,940","2,210","2,886","1,779","2,116","1,736","2,356","1,825","2,838","1,975","2,981","2,176","2,716","2,193","2,793","2,769","2,716","3,252","3,180","4,242","3,346","7,119","1,974","4,509","1,190","2,652","1,014","2,676",688,"2,039",334,"1,733",46,386,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,수인선,1888,인하대,1,0,"2,076",393,"6,919","2,084","16,303","3,066","11,833","7,212","5,023","4,716","3,623","2,935","3,901","3,227","4,265","4,102","4,665","4,389","5,054","4,380","4,901","5,193","5,915","5,795","6,633","9,602","8,294","15,804","4,685","8,503","3,511","5,714","3,411","5,644","2,870","4,516","2,003","2,403",53,792,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,수인선,1889,숭의,1,0,"2,454",683,"4,269","2,421","10,219","6,427","8,155","8,432","3,845","3,611","3,324","2,409","3,376","2,195","3,439","2,880","3,380","3,334","3,568","3,087","4,135","3,385","4,314","3,773","6,910","5,344","8,015","8,164","3,465","5,031","1,960","3,274","1,589","3,444","1,192","2,545",793,"1,367",12,522,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,수인선,1890,신포,0,0,772,153,"1,055","1,019","2,274","2,326","1,892","5,493","1,168","2,032","1,055","1,642","1,252","1,800","1,339","1,861","1,535","1,945","1,699","2,010","1,838","1,951","2,161","1,906","3,271","2,444","5,242","3,338","1,942","2,039","1,621","1,197","1,532",953,"1,065",793,572,385,1,186,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,수인선,1891,인천,48,3,365,49,634,888,"1,582","1,711","1,337","2,692",695,885,838,999,842,"1,263",928,"1,467","1,045","1,682","1,110","1,694","1,084","2,301","1,812","2,105","1,901","1,910","1,632","3,148",913,"2,179",565,"1,409",367,"1,342",224,"1,080",90,591,4,240,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경강선,1501,판교,2,0,537,16,"1,329","4,477","3,253","8,646","2,100","20,058","1,200","14,018","1,131","5,217","1,480","3,574","1,655","2,739","1,978","2,813","2,499","2,649","4,270","2,090","4,674","2,383","8,853","3,084","17,127","3,226","11,595","2,567","10,215","1,202","6,419",997,"3,105",654,"1,008",487,1,155,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경강선,1502,이매,10,0,464,15,"1,069",584,"3,131","1,167","2,374","1,826","1,175","1,103",716,551,717,424,756,505,730,617,810,596,829,704,849,770,"1,211","1,256","1,670","1,893",798,"1,900",639,796,705,675,731,475,218,234,11,67,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경강선,1503,삼동,0,0,836,140,"2,999",778,"8,313","1,688","9,555","1,978","4,584",841,"2,240",680,"1,523",903,"1,692",905,"1,886","1,051","1,307","1,369","1,290","1,520","1,285","2,672","2,184","3,378","2,209","6,594","1,023","6,421",714,"3,530",608,"3,221",380,"2,422",114,997,4,26,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경강선,1504,경기광주,0,0,"1,748",315,"9,325","1,811","25,609","3,538","25,997","5,387","12,257","2,900","6,644","2,177","5,696","2,616","6,068","2,994","5,744","3,728","4,731","4,120","4,342","5,295","5,126","6,716","5,712","10,705","6,022","22,210","3,199","21,151","2,267","12,231","1,815","9,575","1,224","6,116",540,"4,289",0,45,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경강선,1505,초월,1,1,968,29,"3,182",889,"8,074","2,850","9,470","3,440","4,623","1,279","2,523","1,126","2,180","1,057","2,287","1,300","2,050","1,489","1,882","1,528","1,781","1,931","2,217","2,722","3,150","3,294","3,864","7,826","1,622","6,657","1,074","5,633",724,"3,201",410,"3,141",144,"2,361",0,0,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경강선,1506,곤지암,0,0,531,58,"1,555",910,"4,193","3,406","3,610","3,693","2,312","1,677","1,641","1,024","1,620","1,008","1,617","1,399","1,533","1,397","1,586","1,304","1,788","1,571","1,992","1,962","3,690","2,478","4,446","3,697","1,742","4,293","1,103","2,023",628,"2,177",265,"1,638",146,"1,222",0,0,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경강선,1507,신둔도예촌,1,0,375,66,"1,437",282,"2,947","1,409","2,547","2,201","1,273",934,"1,049",534,946,625,966,753,908,676,842,697,850,736,"1,037",909,"2,283","1,286","2,100","2,060",759,"2,540",514,"1,447",422,"1,443",181,"1,038",98,795,0,0,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경강선,1508,이천,8,0,705,14,"1,886",681,"5,171","3,232","4,209","5,064","2,672","3,030","2,238","1,739","2,312","2,076","2,304","2,031","2,455","2,168","2,239","2,004","2,449","2,351","2,832","2,622","3,318","3,140","5,107","5,195","2,508","4,810","2,059","4,036","1,626","2,155",884,"2,677",406,"1,206",3,323,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경강선,1509,부발,1,0,495,25,"1,373","1,093","3,150","3,611","2,670","3,415","1,823","1,411","1,334",916,"1,477","1,143","1,936","1,219","1,574","1,308","1,395","1,175","1,846","1,272","2,301","1,556","3,869","2,025","4,395","2,464","1,762","3,246","1,624","2,687","1,149","2,020",683,"1,898",282,"1,448",0,773,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경강선,1510,세종대왕릉,1,0,140,0,299,55,516,399,526,468,303,277,330,257,264,367,288,280,315,187,282,283,357,263,461,297,516,387,636,371,179,595,96,236,56,273,31,141,10,209,1,56,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경강선,1511,여주,8,0,750,2,"2,042",291,"3,788","1,492","2,695","1,737","1,783","1,821","1,733","1,311","1,745","1,615","1,750","1,994","1,936","1,786","1,982","1,900","2,135","1,719","2,518","2,447","2,347","2,202","2,285","2,726","1,985","4,126","1,377","2,700",827,"1,400",463,"1,325",136,"1,394",0,584,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2511,방화,3,0,"4,275",4,"9,349","2,934","23,023","4,033","20,845","9,584","10,436","5,697","6,905","4,110","6,554","4,252","7,272","4,857","7,243","5,281","6,469","5,605","6,459","6,394","7,258","7,762","7,907","9,017","9,127","16,874","4,398","18,064","3,192","10,330","2,537","8,848","1,789","7,640",751,"4,740",157,"1,741",0,228,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2512,개화산,1,0,"3,089",296,"5,598","4,296","16,918","4,565","16,153","14,569","8,315","5,002","5,198","3,853","4,895","3,781","5,124","5,296","5,322","4,626","5,289","5,142","5,491","5,285","6,125","5,852","8,553","7,216","12,648","12,803","5,488","13,109","3,606","7,305","2,585","6,827","2,783","5,646",902,"3,473",94,"1,441",0,79,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2513,김포공항,3,0,398,"1,533","1,223","5,672","3,949","9,656","5,259","12,675","4,515","7,248","3,886","7,494","4,448","6,969","5,005","8,238","6,366","8,277","7,653","7,776","7,990","7,306","8,843","7,707","12,902","8,774","18,243","8,747","12,237","5,903","9,766","2,959","8,665","1,606","6,080","1,074","1,154",643,130,290,0,1,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2514,송정,44,0,"3,623","1,072","6,615","4,346","17,892","6,213","19,713","10,874","11,413","6,134","7,403","4,771","6,652","5,162","7,160","5,518","7,513","5,941","7,162","6,412","6,870","7,736","8,062","8,561","10,577","10,601","12,460","16,607","6,952","15,301","5,059","9,163","4,349","7,448","3,624","7,001","2,056","4,429",305,"1,583",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2515,마곡,0,0,"1,668","1,667","5,071","5,582","17,656","9,024","17,965","27,944","8,386","17,831","5,794","6,641","5,688","5,066","5,564","5,352","6,336","6,199","6,848","5,865","8,415","6,093","11,274","6,587","17,605","8,048","23,010","14,314","10,981","12,870","6,813","6,737","4,937","5,560","3,331","5,200","1,676","3,097",300,"1,316",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2516,발산,0,0,"2,675","2,334","7,861","13,225","21,261","25,759","21,752","76,498","12,509","43,430","10,613","18,341","12,083","15,515","14,085","15,989","15,446","17,902","17,254","16,600","21,378","15,732","26,831","17,125","42,447","20,841","61,251","33,776","30,861","28,438","22,454","14,563","21,838","10,974","17,352","8,614","7,666","4,889",984,"2,005",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2517,우장산,0,0,"4,606",840,"17,095","3,390","45,126","6,361","45,781","13,999","23,144","9,703","13,474","8,489","12,609","8,634","13,986","9,719","14,120","11,597","12,732","12,770","13,003","14,319","13,276","16,806","14,605","22,341","14,480","43,912","9,082","37,148","6,491","20,549","6,363","16,714","4,747","15,812","1,865","9,583",257,"2,656",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2518,화곡,138,0,"19,277","1,579","34,708","9,019","99,538","11,713","126,043","21,869","61,300","20,684","31,506","13,151","27,816","13,875","27,678","15,850","27,341","18,755","24,480","21,040","22,991","26,550","25,279","33,291","27,693","50,708","30,412","103,034","19,323","84,199","13,470","49,674","11,416","39,058","9,343","34,712","4,335","20,876",621,"6,154",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2519,까치산,85,0,"20,814","1,180","35,334","8,275","105,105","9,174","134,537","18,929","67,313","14,440","33,626","14,020","28,098","14,899","29,088","17,380","29,453","19,685","25,432","23,420","23,104","31,342","23,389","38,573","24,765","53,752","26,263","105,558","18,260","93,419","13,704","55,053","11,909","46,424","9,715","38,471","4,825","22,998",871,"7,224",2,309,1,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2520,신정(은행정),37,1,"9,894",665,"18,300","3,388","52,982","5,005","67,881","10,957","31,567","6,705","14,111","5,164","11,236","5,029","11,509","6,081","11,353","6,851","9,558","7,987","8,668","11,105","9,017","13,326","10,991","19,719","13,047","37,606","7,223","31,338","4,684","19,117","3,714","16,365","3,453","14,379","1,447","9,229",224,"2,659",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2521,목동,2,0,"6,464","1,228","16,341","5,787","50,505","10,556","61,192","25,563","28,403","18,424","15,372","11,792","14,268","10,228","15,346","11,750","16,061","14,097","15,370","15,342","14,884","17,374","16,352","21,201","20,234","34,106","25,574","67,933","13,992","53,782","10,981","27,344","11,034","22,591","10,172","20,846","4,401","11,838",710,"3,610",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2522,오목교(목동운동장앞),33,0,"3,536","1,567","11,979","7,616","39,441","22,669","44,919","61,442","22,899","51,105","14,508","24,912","15,802","20,611","17,717","22,008","19,589","24,677","21,326","23,791","24,126","22,488","28,623","24,791","38,296","34,711","58,799","62,662","33,368","45,617","36,914","21,971","22,565","16,900","19,077","14,741","7,248","9,237","1,080","2,412",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2523,양평,1,0,"1,814",813,"5,233","3,271","17,684","7,947","20,423","35,688","9,081","14,297","5,059","5,556","4,720","4,404","5,165","4,088","5,562","4,546","5,406","4,407","5,967","4,691","6,274","5,386","12,810","8,554","29,996","17,450","9,703","14,115","5,253","7,447","4,067","6,289","3,110","5,634","1,447","3,275",208,"1,005",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2524,영등포구청,2,0,903,427,"1,696","1,520","5,641","4,655","9,089","18,778","4,113","9,250","2,780","3,786","2,671","2,976","2,768","2,851","3,482","3,164","3,542","3,077","4,032","3,159","4,793","3,317","7,150","4,514","15,637","8,704","6,545","5,751","3,377","3,118","3,195","2,527","2,411","2,170","1,044","1,341",200,345,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2525,영등포시장,0,0,"2,178",835,"4,443","5,417","14,772","11,134","20,834","30,956","10,537","17,589","6,297","9,615","7,032","8,539","7,571","8,431","8,364","9,779","9,187","9,441","9,892","8,990","12,665","8,893","17,955","11,888","27,904","20,680","13,646","14,425","8,180","7,971","6,989","6,962","4,924","5,705","2,472","3,508",354,926,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2526,신길,54,1,"1,909",372,"2,720","2,085","9,268","3,835","14,074","13,219","5,789","6,878","2,624","1,945","2,402","1,947","2,741","2,133","3,150","2,687","2,477","2,406","2,682","2,608","3,248","3,607","5,326","7,113","11,007","12,829","4,562","8,297","2,331","5,173","2,375","5,109","1,735","4,251",925,"2,895",142,709,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2527,여의도,6,0,"1,980","2,258","3,583","23,973","7,756","114,346","11,493","175,374","8,512","67,167","7,522","19,720","10,490","16,101","10,319","14,765","13,348","16,986","16,287","14,268","22,295","12,938","31,089","12,884","95,187","15,335","145,182","21,763","57,814","12,618","35,053","6,856","32,035","5,215","18,582","4,296","6,307","2,722",791,"1,562",0,1,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2528,여의나루,9,0,787,"1,358","2,200","10,220","3,814","21,790","6,007","50,206","3,506","12,710","2,260","4,987","2,867","5,953","3,400","10,067","4,508","16,945","6,406","21,654","11,664","22,914","20,920","20,292","41,165","16,763","57,109","15,219","29,025","10,249","18,789","6,208","14,592","3,476","9,241","2,150","3,619","1,344",317,489,0,0,0,1,0,0,2020-04-03 11:28:49
2020-03,5호선,2529,마포,19,0,"2,175","1,185","6,369","6,767","20,171","21,315","28,069","63,717","13,945","32,146","8,851","13,172","8,936","10,357","9,905","8,972","11,602","10,059","11,465","9,786","12,880","10,001","14,652","11,561","26,441","17,503","53,555","32,020","20,897","21,504","14,428","11,481","14,834","8,938","10,228","7,739","4,738","4,745",740,"1,559",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2530,공덕,5,0,"1,727",791,"4,203","7,647","15,812","24,476","22,591","69,888","11,377","36,730","7,138","12,205","8,512","10,225","9,934","9,268","11,113","10,028","10,726","9,856","12,295","10,046","15,670","10,898","29,509","17,660","57,937","32,555","24,219","20,098","14,748","9,579","15,017","7,617","10,764","6,566","5,104","4,126",789,"1,188",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2531,애오개,12,0,"1,796",420,"4,469","3,020","15,326","7,564","20,458","25,472","10,112","10,467","5,725","4,761","5,510","4,280","5,684","4,554","6,426","5,518","6,436","5,565","6,947","6,278","6,853","6,385","10,706","9,302","20,951","17,590","7,563","12,895","5,094","7,417","3,613","6,058","3,106","5,797","1,309","3,411",151,"1,641",0,261,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2532,충정로(경기대입구),5,0,952,265,"1,606","1,581","4,584","7,415","6,353","27,472","3,661","12,881","2,514","3,047","2,587","2,492","2,981","2,164","3,399","3,013","3,612","2,527","3,697","2,568","4,154","2,755","8,978","3,913","24,801","6,619","7,493","4,637","3,900","2,873","3,273","2,787","2,288","2,489",840,"1,632",140,449,0,63,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2533,서대문,15,1,"2,383","1,261","4,803","16,570","13,653","46,859","18,044","125,711","12,571","38,239","9,714","14,343","10,664","10,311","10,556","9,764","10,866","13,356","13,390","10,752","16,275","9,585","21,452","9,418","41,654","13,102","96,031","18,954","32,075","12,492","19,341","7,906","15,939","6,756","11,028","5,551","4,519","3,092",509,"1,110",1,14,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2534,광화문(세종문화회관),2,0,908,583,"2,622","18,790","7,399","72,344","11,333","221,027","9,379","97,419","8,185","30,483","11,894","23,988","13,944","21,968","18,539","24,829","22,884","20,829","27,405","18,569","37,115","16,863","78,630","19,260","176,180","25,269","73,998","14,467","42,675","7,095","40,319","4,809","24,265","3,290","8,700","1,883","1,019",638,0,3,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2535,종로3가,8,0,898,346,"1,527","4,018","2,234","11,738","2,996","36,233","3,233","30,570","4,218","19,830","6,607","16,712","8,454","15,884","10,136","16,624","11,569","16,189","13,673","14,153","17,815","12,946","26,985","13,243","48,086","15,829","25,066","9,650","18,237","4,487","19,562","3,290","15,709","2,448","6,989","1,501",880,682,0,5,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2536,을지로4가,2,0,343,336,582,"4,329",984,"14,099","1,281","38,815","1,530","19,041","2,099","9,776","3,097","6,903","3,585","5,749","4,503","5,663","5,793","5,338","7,099","4,509","8,393","3,682","18,547","3,362","32,316","2,963","16,731","1,711","7,449",815,"5,440",737,"3,505",528,"1,599",246,256,129,1,1,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2537,동대문역사문화공원(DDP),0,0,197,190,537,"2,544",708,"7,984","1,181","25,835",960,"9,659",791,"2,926","1,279","2,022","1,124","1,698","1,251","1,969","1,828","1,690","2,454","1,585","2,869","1,418","8,312","1,618","17,534","1,705","7,785","1,236","3,374",659,"2,768",581,"2,119",465,798,309,137,120,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2538,청구,3,0,"1,365",232,"2,401","1,538","5,147","3,435","9,072","13,401","5,233","6,911","3,523","2,977","3,612","2,719","3,855","2,817","3,953","2,813","4,032","2,826","3,972","3,304","4,677","3,550","6,533","5,222","12,365","8,825","7,774","6,537","4,441","3,862","3,516","3,285","2,647","3,171","1,287","2,002",251,684,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2539,신금호,16,0,"2,422",240,"5,377","2,138","17,261","4,522","22,684","8,816","11,719","5,530","6,298","4,030","5,412","3,971","5,765","4,400","6,083","4,848","5,450","5,319","5,383","6,471","6,160","7,448","6,484","11,139","7,853","20,870","5,387","15,523","3,682","8,674","2,987","6,946","2,175","6,640",972,"4,168",203,"1,515",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2540,행당,3,0,"3,615",707,"9,067","2,153","25,359","4,014","35,142","7,178","16,864","5,305","8,707","3,819","7,113","4,141","7,693","5,021","7,607","5,280","6,600","5,730","6,813","6,927","6,049","8,526","6,961","13,773","8,070","26,526","4,918","19,728","3,716","10,621","3,089","9,115","2,848","8,206","1,067","4,332",186,"1,529",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,5호선,2541,왕십리(성동구청),16,0,"1,646",294,"2,061","1,989","4,536","4,642","7,496","15,777","4,214","6,499","3,132","4,409","3,408","4,062","3,830","4,730","4,238","5,301","4,474","5,686","5,032","5,580","5,895","6,099","7,731","7,553","12,155","13,204","7,864","8,661","5,705","4,492","6,089","3,761","4,903","3,274","2,605","2,053",454,"1,207",1,234,0,0,0,0,2020-04-03 11:28:49
